Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
regulation of protein catabolic process (GO:0042176)	2/102	0.16365542286258639	0.33317389046947105	0	0	2.8225714285714285	5.108832104902439	GSK3B;FAF1
positive regulation of cell growth (GO:0030307)	2/102	0.16365542286258639	0.33317389046947105	0	0	2.8225714285714285	5.108832104902439	MACF1;S100A8
positive regulation of cellular protein metabolic process (GO:0032270)	2/102	0.16365542286258639	0.33317389046947105	0	0	2.8225714285714285	5.108832104902439	CSF1;FAF1
chromatin remodeling (GO:0006338)	2/103	0.1661623173376469	0.3375156376717897	0	0	2.7944837340876947	5.015511888906642	KDM4A;MYSM1
negative regulation of cell development (GO:0010721)	1/26	0.16920671419463995	0.3375156376717897	0	0	5.626382978723404	9.996024144331518	GSK3B
negative regulation of macroautophagy (GO:0016242)	1/26	0.16920671419463995	0.3375156376717897	0	0	5.626382978723404	9.996024144331518	TMEM39A
cellular response to drug (GO:0035690)	1/26	0.16920671419463995	0.3375156376717897	0	0	5.626382978723404	9.996024144331518	TFRC
regulation of glycogen biosynthetic process (GO:0005979)	1/26	0.16920671419463995	0.3375156376717897	0	0	5.626382978723404	9.996024144331518	GSK3B
DNA modification (GO:0006304)	1/26	0.16920671419463995	0.3375156376717897	0	0	5.626382978723404	9.996024144331518	MUTYH
regulation of potassium ion transmembrane transporter activity (GO:1901016)	1/26	0.16920671419463995	0.3375156376717897	0	0	5.626382978723404	9.996024144331518	DLG1
endothelial cell development (GO:0001885)	1/26	0.16920671419463995	0.3375156376717897	0	0	5.626382978723404	9.996024144331518	RAP1A
positive regulation of histone methylation (GO:0031062)	1/26	0.16920671419463995	0.3375156376717897	0	0	5.626382978723404	9.996024144331518	MTF2
histone lysine demethylation (GO:0070076)	1/26	0.16920671419463995	0.3375156376717897	0	0	5.626382978723404	9.996024144331518	KDM4A
histone methylation (GO:0016571)	1/26	0.16920671419463995	0.3375156376717897	0	0	5.626382978723404	9.996024144331518	PRMT6
positive regulation of microtubule polymerization or depolymerization (GO:0031112)	1/26	0.16920671419463995	0.3375156376717897	0	0	5.626382978723404	9.996024144331518	PSRC1
maturation of LSU-rRNA (GO:0000470)	1/26	0.16920671419463995	0.3375156376717897	0	0	5.626382978723404	9.996024144331518	ZNHIT6
regulation of transcription, DNA-templated (GO:0006355)	20/2244	0.169403411103821	0.3375156376717897	0	0	1.2998289892676023	2.3078104439262073	CD86;PRMT6;KDM4A;USP16;SHC1;CD80;NFYC;ARNT;BCL10;HEYL;TBX15;ZFP69;PSRC1;POLR3C;MTF1;MTF2;PPIE;DMAP1;ZNF148;ZNF684
positive regulation of cellular metabolic process (GO:0031325)	2/105	0.1711961822725725	0.34056835651484363	0	0	2.7399445214979194	4.835851699500838	CSF1;GADD45A
protein peptidyl-prolyl isomerization (GO:0000413)	1/27	0.17511301619336744	0.3421116773762799	0	0	5.409710856519367	9.425467471613366	PPIE
regulation of cell junction assembly (GO:1901888)	1/27	0.17511301619336744	0.3421116773762799	0	0	5.409710856519367	9.425467471613366	RAP1A
calcium-ion regulated exocytosis (GO:0017156)	1/27	0.17511301619336744	0.3421116773762799	0	0	5.409710856519367	9.425467471613366	SYT11
negative regulation of plasma membrane bounded cell projection assembly (GO:0120033)	1/27	0.17511301619336744	0.3421116773762799	0	0	5.409710856519367	9.425467471613366	ODF2L
cellular lipid catabolic process (GO:0044242)	1/27	0.17511301619336744	0.3421116773762799	0	0	5.409710856519367	9.425467471613366	FAAH
regulation of epidermal growth factor-activated receptor activity (GO:0007176)	1/27	0.17511301619336744	0.3421116773762799	0	0	5.409710856519367	9.425467471613366	SHC1
regulation of transcription elongation from RNA polymerase II promoter (GO:0034243)	1/27	0.17511301619336744	0.3421116773762799	0	0	5.409710856519367	9.425467471613366	EAF2
positive regulation of erythrocyte differentiation (GO:0045648)	1/27	0.17511301619336744	0.3421116773762799	0	0	5.409710856519367	9.425467471613366	ARNT
positive regulation of mitotic cell cycle (GO:0045931)	1/27	0.17511301619336744	0.3421116773762799	0	0	5.409710856519367	9.425467471613366	PKN2
presynaptic endocytosis (GO:0140238)	1/27	0.17511301619336744	0.3421116773762799	0	0	5.409710856519367	9.425467471613366	SYNJ1
monocarboxylic acid catabolic process (GO:0072329)	1/27	0.17511301619336744	0.3421116773762799	0	0	5.409710856519367	9.425467471613366	FAAH
negative regulation of actin filament bundle assembly (GO:0032232)	1/27	0.17511301619336744	0.3421116773762799	0	0	5.409710856519367	9.425467471613366	PHLDB2
response to calcium ion (GO:0051592)	2/107	0.1762553607026859	0.3433058819584804	0	0	2.687482993197279	4.664990551975637	PRKAA2;SYT11
positive regulation of apoptotic process (GO:0043065)	4/310	0.17903223798673834	0.3433058819584804	0	0	1.852041299611632	3.1858617913464076	GADD45A;ADAMTSL4;FAF1;BCL10
receptor clustering (GO:0043113)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	DLG1
negative regulation of phosphatase activity (GO:0010923)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	GSK3B
regulation of DNA-templated transcription, elongation (GO:0032784)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	EAF2
regulation of immunoglobulin production (GO:0002637)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	CD86
regulation of multicellular organismal development (GO:2000026)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	MYSM1
regulation of neuron migration (GO:2001222)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	NTNG1
regulation of reactive oxygen species biosynthetic process (GO:1903426)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	SLC5A3
regulation of small molecule metabolic process (GO:0062012)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	FMO5
regulation of sodium ion transmembrane transport (GO:1902305)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	DLG1
positive regulation of cell communication (GO:0010647)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	CD80
glycogen metabolic process (GO:0005977)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	GSK3B
response to interferon-beta (GO:0035456)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	IFNAR2
positive regulation of microtubule polymerization (GO:0031116)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	PSRC1
keratan sulfate biosynthetic process (GO:0018146)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	B4GALT4
positive regulation of protein import into nucleus (GO:0042307)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	DMAP1
macromolecule catabolic process (GO:0009057)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	PPT1
ventricular septum morphogenesis (GO:0060412)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	HEYL
mucosal immune response (GO:0002385)	1/28	0.180977622547355	0.3433058819584804	0	0	5.209088521145259	8.904321569442898	OTUD7B
regulation of protein kinase activity (GO:0045859)	2/110	0.1838878681194536	0.34680210082275986	0	0	2.6124338624338623	4.423971575503841	RAP1A;CSF1
organelle assembly (GO:0070925)	5/425	0.1852773085574293	0.34680210082275986	0	0	1.68908585331943	2.8476325613221194	IQCB1;CSDE1;UBAP2L;HSPB11;ELAPOR1
regulation of protein serine/threonine kinase activity (GO:0071900)	2/111	0.18644287146518218	0.34680210082275986	0	0	2.588335517693316	4.347447036564246	CDKN2C;GADD45A
Fc-epsilon receptor signaling pathway (GO:0038095)	2/111	0.18644287146518218	0.34680210082275986	0	0	2.588335517693316	4.347447036564246	SHC1;BCL10
regulation of fatty acid biosynthetic process (GO:0042304)	1/29	0.1868008255388087	0.34680210082275986	0	0	5.022796352583587	8.42680739101831	PRKAA2
negative regulation of transferase activity (GO:0051348)	1/29	0.1868008255388087	0.34680210082275986	0	0	5.022796352583587	8.42680739101831	GSK3B
negative regulation of wound healing (GO:0061045)	1/29	0.1868008255388087	0.34680210082275986	0	0	5.022796352583587	8.42680739101831	PHLDB2
establishment of endothelial barrier (GO:0061028)	1/29	0.1868008255388087	0.34680210082275986	0	0	5.022796352583587	8.42680739101831	RAP1A
establishment of mitotic spindle localization (GO:0040001)	1/29	0.1868008255388087	0.34680210082275986	0	0	5.022796352583587	8.42680739101831	GPSM2
positive regulation of dephosphorylation (GO:0035306)	1/29	0.1868008255388087	0.34680210082275986	0	0	5.022796352583587	8.42680739101831	GBA
positive regulation of extrinsic apoptotic signaling pathway (GO:2001238)	1/29	0.1868008255388087	0.34680210082275986	0	0	5.022796352583587	8.42680739101831	BCL10
positive regulation of leukocyte migration (GO:0002687)	1/29	0.1868008255388087	0.34680210082275986	0	0	5.022796352583587	8.42680739101831	CSF1
hydrogen peroxide metabolic process (GO:0042743)	1/29	0.1868008255388087	0.34680210082275986	0	0	5.022796352583587	8.42680739101831	PRDX1
lipid catabolic process (GO:0016042)	1/29	0.1868008255388087	0.34680210082275986	0	0	5.022796352583587	8.42680739101831	PPT1
mismatch repair (GO:0006298)	1/29	0.1868008255388087	0.34680210082275986	0	0	5.022796352583587	8.42680739101831	MUTYH
regulation of macroautophagy (GO:0016241)	2/112	0.18900295379755594	0.34814089961096706	0	0	2.5646753246753247	4.27273020332207	PRKAA2;GBA
phosphatidylinositol metabolic process (GO:0046488)	2/112	0.18900295379755594	0.34814089961096706	0	0	2.5646753246753247	4.27273020332207	SYNJ1;PIP5K1A
Fc receptor signaling pathway (GO:0038093)	2/112	0.18900295379755594	0.34814089961096706	0	0	2.5646753246753247	4.27273020332207	SHC1;BCL10
negative regulation of inflammatory response (GO:0050728)	3/212	0.19133504712039345	0.34814089961096706	0	0	2.0290867784241504	3.3555600838208948	GBA;CD247;PRKACB
artery morphogenesis (GO:0048844)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	GJA5
negative regulation of gene expression, epigenetic (GO:0045814)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	MTF2
regulation of catecholamine secretion (GO:0050433)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	SYT11
regulation of cation transmembrane transport (GO:1904062)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	DLG1
cardiac muscle cell action potential (GO:0086001)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	ATP1A1
regulation of long-term synaptic potentiation (GO:1900271)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	GSK3B
regulation of protein localization to membrane (GO:1905475)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	SLC5A3
positive regulation of B cell proliferation (GO:0030890)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	TFRC
establishment of spindle orientation (GO:0051294)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	GPSM2
regulation of striated muscle contraction (GO:0006942)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	GJA5
positive regulation of DNA recombination (GO:0045911)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	TFRC
regulation of type I interferon-mediated signaling pathway (GO:0060338)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	IFNAR2
Golgi to plasma membrane protein transport (GO:0043001)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	MACF1
positive regulation of phosphate metabolic process (GO:0045937)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	BCL10
positive regulation of protein import (GO:1904591)	1/30	0.19258291539305983	0.34814089961096706	0	0	4.849351919784788	7.9879906338897335	DMAP1
activation of protein kinase activity (GO:0032147)	2/114	0.19413756189302048	0.34886904944351715	0	0	2.518622448979592	4.128496423474562	CD86;PRKACB
response to lipid (GO:0033993)	2/114	0.19413756189302048	0.34886904944351715	0	0	2.518622448979592	4.128496423474562	BGLAP;S100A8
positive regulation of GTPase activity (GO:0043547)	3/214	0.19493440632836337	0.34886904944351715	0	0	2.0096491527157423	3.2859615635247845	GSK3B;RAP1A;PIP5K1A
positive regulation of protein modification process (GO:0031401)	3/214	0.19493440632836337	0.34886904944351715	0	0	2.0096491527157423	3.2859615635247845	TFRC;GBA;LEPR
translation (GO:0006412)	3/214	0.19493440632836337	0.34886904944351715	0	0	2.0096491527157423	3.2859615635247845	SARS1;PABPC4;MRPL9
cellular response to lectin (GO:1990858)	2/115	0.19671169723218698	0.34886904944351715	0	0	2.4962073324905183	4.058873281569852	BCL10;PRKACB
stimulatory C-type lectin receptor signaling pathway (GO:0002223)	2/115	0.19671169723218698	0.34886904944351715	0	0	2.4962073324905183	4.058873281569852	BCL10;PRKACB
positive regulation of transcription by RNA polymerase II (GO:0045944)	9/908	0.19717434211208945	0.34886904944351715	0	0	1.4270743599822693	2.317093482446556	HEYL;AKIRIN1;USP16;MTF1;MTF2;EAF2;ARNT;MYSM1;DCAF6
cellular response to oxygen-containing compound (GO:1901701)	4/323	0.19758769203390578	0.34886904944351715	0	0	1.7753850347553497	2.878916051502581	CD86;RAP1A;CD80;BCL10
receptor signaling pathway via JAK-STAT (GO:0007259)	1/31	0.19832418036460078	0.34886904944351715	0	0	4.687470449172577	7.58363490639918	IFNAR2
regulation of cellular component size (GO:0032535)	1/31	0.19832418036460078	0.34886904944351715	0	0	4.687470449172577	7.58363490639918	RAB3B
cardiac muscle cell action potential involved in contraction (GO:0086002)	1/31	0.19832418036460078	0.34886904944351715	0	0	4.687470449172577	7.58363490639918	ATP1A1
regulation of developmental growth (GO:0048638)	1/31	0.19832418036460078	0.34886904944351715	0	0	4.687470449172577	7.58363490639918	GSK3B
cellular nitrogen compound biosynthetic process (GO:0044271)	1/31	0.19832418036460078	0.34886904944351715	0	0	4.687470449172577	7.58363490639918	GBA
cellular response to cAMP (GO:0071320)	1/31	0.19832418036460078	0.34886904944351715	0	0	4.687470449172577	7.58363490639918	RAP1A
regulation of macrophage derived foam cell differentiation (GO:0010743)	1/31	0.19832418036460078	0.34886904944351715	0	0	4.687470449172577	7.58363490639918	CSF1
peptide cross-linking (GO:0018149)	1/31	0.19832418036460078	0.34886904944351715	0	0	4.687470449172577	7.58363490639918	CD247
regulation of potassium ion transport (GO:0043266)	1/31	0.19832418036460078	0.34886904944351715	0	0	4.687470449172577	7.58363490639918	DLG1
renal water homeostasis (GO:0003091)	1/31	0.19832418036460078	0.34886904944351715	0	0	4.687470449172577	7.58363490639918	PRKACB
positive regulation of proteolysis involved in cellular protein catabolic process (GO:1903052)	1/31	0.19832418036460078	0.34886904944351715	0	0	4.687470449172577	7.58363490639918	GBA
activation of phospholipase C activity (GO:0007202)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	CD86
negative regulation of cell-matrix adhesion (GO:0001953)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	PHLDB2
aortic valve morphogenesis (GO:0003180)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	HEYL
negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	HEYL
regulation of cellular biosynthetic process (GO:0031326)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	PRKAA2
regulation of centrosome duplication (GO:0010824)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	SPICE1
regulation of dendrite morphogenesis (GO:0048814)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	GSK3B
cellular response to glucose stimulus (GO:0071333)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	PRKAA2
chondrocyte differentiation (GO:0002062)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	WNT2B
regulation of NMDA receptor activity (GO:2000310)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	DLG1
peptidyl-proline modification (GO:0018208)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	PPIE
ERBB2 signaling pathway (GO:0038128)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	SHC1
establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	DLG1
positive regulation of lamellipodium organization (GO:1902745)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	AKIRIN1
long-chain fatty acid transport (GO:0015909)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	PRKAA2
superoxide metabolic process (GO:0006801)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	PRDX1
metal ion export (GO:0070839)	1/32	0.20402490664496656	0.3508691486644359	0	0	4.5360329444063145	7.210084246182793	ATP1A1
positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	2/119	0.20704934053275545	0.3551358111237682	0	0	2.4103785103785103	3.7958596287260984	BCL10;S100A8
innate immune response activating cell surface receptor signaling pathway (GO:0002220)	2/119	0.20704934053275545	0.3551358111237682	0	0	2.4103785103785103	3.7958596287260984	BCL10;PRKACB
phosphatidylcholine biosynthetic process (GO:0006656)	1/33	0.20968537844077378	0.3573126331448388	0	0	4.394060283687943	6.864168395749247	SLC44A3
keratan sulfate metabolic process (GO:0042339)	1/33	0.20968537844077378	0.3573126331448388	0	0	4.394060283687943	6.864168395749247	B4GALT4
lytic vacuole organization (GO:0080171)	1/33	0.20968537844077378	0.3573126331448388	0	0	4.394060283687943	6.864168395749247	GBA
positive regulation of telomere maintenance via telomerase (GO:0032212)	1/33	0.20968537844077378	0.3573126331448388	0	0	4.394060283687943	6.864168395749247	CCT8
very long-chain fatty acid metabolic process (GO:0000038)	1/33	0.20968537844077378	0.3573126331448388	0	0	4.394060283687943	6.864168395749247	ELOVL1
negative regulation of blood vessel endothelial cell migration (GO:0043537)	1/34	0.21530587796347692	0.36170280526769194	0	0	4.260692026649473	6.543125886285318	GADD45A
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	1/34	0.21530587796347692	0.36170280526769194	0	0	4.260692026649473	6.543125886285318	GSK3B
negative regulation of mitochondrion organization (GO:0010823)	1/34	0.21530587796347692	0.36170280526769194	0	0	4.260692026649473	6.543125886285318	TFRC
cell-substrate junction assembly (GO:0007044)	1/34	0.21530587796347692	0.36170280526769194	0	0	4.260692026649473	6.543125886285318	PIP5K1A
regulation of keratinocyte differentiation (GO:0045616)	1/34	0.21530587796347692	0.36170280526769194	0	0	4.260692026649473	6.543125886285318	CTSK
regulation of lamellipodium assembly (GO:0010591)	1/34	0.21530587796347692	0.36170280526769194	0	0	4.260692026649473	6.543125886285318	AKIRIN1
regulation of myoblast differentiation (GO:0045661)	1/34	0.21530587796347692	0.36170280526769194	0	0	4.260692026649473	6.543125886285318	AKIRIN1
response to steroid hormone (GO:0048545)	1/34	0.21530587796347692	0.36170280526769194	0	0	4.260692026649473	6.543125886285318	ATP1A1
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	1/34	0.21530587796347692	0.36170280526769194	0	0	4.260692026649473	6.543125886285318	GSK3B
positive regulation of protein dephosphorylation (GO:0035307)	1/34	0.21530587796347692	0.36170280526769194	0	0	4.260692026649473	6.543125886285318	GBA
synaptic vesicle recycling (GO:0036465)	1/34	0.21530587796347692	0.36170280526769194	0	0	4.260692026649473	6.543125886285318	SYNJ1
positive regulation of epithelial cell proliferation (GO:0050679)	2/123	0.21744393289876005	0.3648256999983047	0	0	2.330224321133412	3.555489454982127	NOTCH2;ARNT
regulation of transcription by RNA polymerase II (GO:0006357)	19/2206	0.21840235915362857	0.36596395309460583	0	0	1.2481329065691205	1.8989296652257	AKIRIN1;USP16;GADD45A;NFYC;EAF2;OTUD7B;ARNT;MYSM1;DCAF6;HEYL;TBX15;DLG1;ZFP69;SARS1;MTF1;MTF2;DMAP1;ZNF148;ZNF684
cilium organization (GO:0044782)	3/228	0.22057151084137486	0.3668346862231031	0	0	1.8832613908872902	2.8466123510087593	IQCB1;HSPB11;IQCG
acylglycerol catabolic process (GO:0046464)	1/35	0.22088668558345995	0.3668346862231031	0	0	4.135168961201502	6.244541159650636	FAAH
base-excision repair, gap-filling (GO:0006287)	1/35	0.22088668558345995	0.3668346862231031	0	0	4.135168961201502	6.244541159650636	MUTYH
cellular response to amyloid-beta (GO:1904646)	1/35	0.22088668558345995	0.3668346862231031	0	0	4.135168961201502	6.244541159650636	GSK3B
regulation of lipid biosynthetic process (GO:0046890)	1/35	0.22088668558345995	0.3668346862231031	0	0	4.135168961201502	6.244541159650636	PRKAA2
regulation of postsynaptic membrane potential (GO:0060078)	1/35	0.22088668558345995	0.3668346862231031	0	0	4.135168961201502	6.244541159650636	GSK3B
regulation of T cell receptor signaling pathway (GO:0050856)	1/35	0.22088668558345995	0.3668346862231031	0	0	4.135168961201502	6.244541159650636	BCL10
regulation of phosphorylation (GO:0042325)	2/125	0.2226590418644753	0.367173076861589	0	0	2.2921022067363532	3.4429979840240708	CDKN2C;BCL10
phosphatidylinositol biosynthetic process (GO:0006661)	2/126	0.22527045164210818	0.367173076861589	0	0	2.2735023041474656	3.3885496740723715	SYNJ1;PIP5K1A
aortic valve development (GO:0003176)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	HEYL
regulation of androgen receptor signaling pathway (GO:0060765)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	HEYL
regulation of cardiac muscle contraction (GO:0055117)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	GJA5
regulation of embryonic development (GO:0045995)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	PHLDB2
platelet aggregation (GO:0070527)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	STXBP3
regulation of protein import into nucleus (GO:0042306)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	DMAP1
establishment of protein localization to plasma membrane (GO:0061951)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	MACF1
positive regulation of cytokine-mediated signaling pathway (GO:0001961)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	CSF1
positive regulation of innate immune response (GO:0045089)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	POLR3C
positive regulation of interferon-beta production (GO:0032728)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	POLR3C
retina homeostasis (GO:0001895)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	PRDX1
positive regulation of myeloid leukocyte differentiation (GO:0002763)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	CSF1
transferrin transport (GO:0033572)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	TFRC
transition metal ion transport (GO:0000041)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	TFRC
positive regulation of telomere maintenance via telomere lengthening (GO:1904358)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	CCT8
mitochondrion disassembly (GO:0061726)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	CTSK
Wnt signaling pathway, calcium modulating pathway (GO:0007223)	1/36	0.22642807953361954	0.367173076861589	0	0	4.016818642350557	5.966292855501765	GNAT2
proton transmembrane transport (GO:1902600)	1/37	0.23193033627564058	0.3719422693401991	0	0	3.905043341213554	5.706511012057658	ATP1A1
regulation of actin cytoskeleton reorganization (GO:2000249)	1/37	0.23193033627564058	0.3719422693401991	0	0	3.905043341213554	5.706511012057658	NOTCH2
regulation of erythrocyte differentiation (GO:0045646)	1/37	0.23193033627564058	0.3719422693401991	0	0	3.905043341213554	5.706511012057658	ARNT
negative regulation of stress-activated MAPK cascade (GO:0032873)	1/37	0.23193033627564058	0.3719422693401991	0	0	3.905043341213554	5.706511012057658	DLG1
phospholipid biosynthetic process (GO:0008654)	1/37	0.23193033627564058	0.3719422693401991	0	0	3.905043341213554	5.706511012057658	PIP5K1A
positive regulation of cytokinesis (GO:0032467)	1/37	0.23193033627564058	0.3719422693401991	0	0	3.905043341213554	5.706511012057658	PKN2
regulation of transport (GO:0051049)	1/37	0.23193033627564058	0.3719422693401991	0	0	3.905043341213554	5.706511012057658	LEPR
positive regulation of myeloid cell differentiation (GO:0045639)	1/37	0.23193033627564058	0.3719422693401991	0	0	3.905043341213554	5.706511012057658	ARNT
lysosome localization (GO:0032418)	1/37	0.23193033627564058	0.3719422693401991	0	0	3.905043341213554	5.706511012057658	S100A13
cellular response to insulin stimulus (GO:0032869)	2/129	0.23311811881637048	0.3724773173777125	0	0	2.2194600674915637	3.2319999585565844	GSK3B;SHC1
regulation of primary metabolic process (GO:0080090)	2/130	0.23573794908780854	0.3724773173777125	0	0	2.2020089285714284	3.1819788184923343	ZFP69;NFYC
actin-myosin filament sliding (GO:0033275)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	TPM3
negative regulation of endothelial cell migration (GO:0010596)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	GADD45A
regulation of cell communication (GO:0010646)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	GJA5
negative regulation of TOR signaling (GO:0032007)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	PRKAA2
regulation of phosphoprotein phosphatase activity (GO:0043666)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	GSK3B
response to cAMP (GO:0051591)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	RAP1A
histone exchange (GO:0043486)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	DMAP1
spliceosomal snRNP assembly (GO:0000387)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	PRPF3
positive regulation of potassium ion transport (GO:0043268)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	DLG1
positive regulation of production of molecular mediator of immune response (GO:0002702)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	CD86
lysosome organization (GO:0007040)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	GBA
synaptic vesicle endocytosis (GO:0048488)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	SYNJ1
positive regulation of signaling (GO:0023056)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	CD80
tRNA aminoacylation (GO:0043039)	1/38	0.2373937302032399	0.3724773173777125	0	0	3.7993099482461186	5.463541469477803	SARS1
