Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
histone mRNA catabolic process (GO:0071044)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	TUT4
icosanoid biosynthetic process (GO:0046456)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	MGST3
RNA phosphodiester bond hydrolysis, endonucleolytic (GO:0090502)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	ZC3H12A
integrated stress response signaling (GO:0140467)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	OMA1
T cell proliferation (GO:0042098)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	CTPS1
membrane repolarization during cardiac muscle cell action potential (GO:0086013)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	ATP1A1
microvillus assembly (GO:0030033)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	RAP1A
modulation by host of viral genome replication (GO:0044827)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	ZC3H12A
mycotoxin metabolic process (GO:0043385)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	MGST3
myoblast fusion (GO:0007520)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	JAM2
negative regulation of androgen receptor signaling pathway (GO:0060766)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	HEYL
negative regulation of blood pressure (GO:0045776)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	DRD3
negative regulation of cellular component movement (GO:0051271)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	TGFBR3
negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	TXNDC12
negative regulation of protein processing (GO:0010955)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	TMEM59
negative regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045869)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	SETDB1
neurotrophin TRK receptor signaling pathway (GO:0048011)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	SORT1
organic heteropentacyclic compound metabolic process (GO:1901376)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	MGST3
phosphatidylethanolamine biosynthetic process (GO:0006646)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	CEPT1
phototransduction, visible light (GO:0007603)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	SAG
placenta development (GO:0001890)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	SOD1
positive regulation of acute inflammatory response (GO:0002675)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	PTGER3
positive regulation of protein export from nucleus (GO:0046827)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	GSK3B
positive regulation of secretion (GO:0051047)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	NPR1
positive regulation of sprouting angiogenesis (GO:1903672)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	S100A1
positive regulation of telomerase RNA localization to Cajal body (GO:1904874)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	CCT8
protein hydroxylation (GO:0018126)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	P3H1
protein kinase A signaling (GO:0010737)	1/15	0.4021385387446713	0.7669011606929647	0	0	2.049670982806198	1.8671654622272211	PRKACB
canonical Wnt signaling pathway (GO:0060070)	3/68	0.4031648504938937	0.7669011606929647	0	0	1.32484237074401	1.2034997167009958	GSK3B;WNT2B;PLPP3
carbohydrate catabolic process (GO:0016052)	2/41	0.40422022328643	0.7669011606929647	0	0	1.4718406593406594	1.333186561159902	PKLR;PGM1
regulation of filopodium assembly (GO:0051489)	2/41	0.40422022328643	0.7669011606929647	0	0	1.4718406593406594	1.333186561159902	GAP43;FNBP1L
cortical cytoskeleton organization (GO:0030865)	2/41	0.40422022328643	0.7669011606929647	0	0	1.4718406593406594	1.333186561159902	DLG1;RHOC
regulation of protein dephosphorylation (GO:0035304)	2/41	0.40422022328643	0.7669011606929647	0	0	1.4718406593406594	1.333186561159902	GBA;TIPRL
gluconeogenesis (GO:0006094)	2/41	0.40422022328643	0.7669011606929647	0	0	1.4718406593406594	1.333186561159902	CRTC2;PGM1
T cell differentiation (GO:0030217)	2/41	0.40422022328643	0.7669011606929647	0	0	1.4718406593406594	1.333186561159902	LEPR;RABL3
visual system development (GO:0150063)	2/41	0.40422022328643	0.7669011606929647	0	0	1.4718406593406594	1.333186561159902	ATF6;PBX1
positive regulation of Wnt signaling pathway (GO:0030177)	6/153	0.4119454374993124	0.7743159333029953	0	0	1.1718807283392398	1.0392992657952513	PSMA5;PSMB4;PSMB2;RSPO1;WLS;RNF220
negative regulation of cellular catabolic process (GO:0031330)	3/69	0.41225648418964966	0.7743159333029953	0	0	1.304701259991871	1.156108297110306	RUBCN;KDM4A;LEPR
glycosaminoglycan biosynthetic process (GO:0006024)	4/97	0.41391907743362377	0.7743159333029953	0	0	1.2346653827636014	1.0890795541330158	B4GALT3;ST3GAL6;ST3GAL3;HS2ST1
ATP-dependent chromatin remodeling (GO:0043044)	2/42	0.41605191007445086	0.7743159333029953	0	0	1.434970238095238	1.2583903236748377	DMAP1;GATAD2B
cellular respiration (GO:0045333)	2/42	0.41605191007445086	0.7743159333029953	0	0	1.434970238095238	1.2583903236748377	SDHC;UQCRH
positive regulation of protein tyrosine kinase activity (GO:0061098)	2/42	0.41605191007445086	0.7743159333029953	0	0	1.434970238095238	1.2583903236748377	FCGR1A;LRP8
potassium ion import across plasma membrane (GO:1990573)	2/42	0.41605191007445086	0.7743159333029953	0	0	1.434970238095238	1.2583903236748377	KCNJ10;ATP1A1
negative regulation of cell growth (GO:0030308)	5/126	0.4200831487267616	0.7743159333029953	0	0	1.1862407194653424	1.0288296769914476	ST7L;PSRC1;CDKN2C;ADAM15;NPR1
DNA-templated transcription, termination (GO:0006353)	3/70	0.42130429285816684	0.7743159333029953	0	0	1.285161376426363	1.1108933916091421	LSM10;NCBP2;TTF2
regulation of plasma membrane bounded cell projection assembly (GO:0120032)	3/70	0.42130429285816684	0.7743159333029953	0	0	1.285161376426363	1.1108933916091421	ATG3;GAP43;EVI5
establishment of protein localization to membrane (GO:0090150)	3/70	0.42130429285816684	0.7743159333029953	0	0	1.285161376426363	1.1108933916091421	ATG3;ZDHHC23;NECTIN3
regulation of peptidyl-serine phosphorylation (GO:0033135)	4/98	0.4215185179988689	0.7743159333029953	0	0	1.2214671324229913	1.0552151574343405	BCAR3;HAX1;TFRC;DOCK7
negative regulation of neuron death (GO:1901215)	4/98	0.4215185179988689	0.7743159333029953	0	0	1.2214671324229913	1.0552151574343405	GSK3B;GBA;CD200;SOD1
positive regulation of defense response (GO:0031349)	4/98	0.4215185179988689	0.7743159333029953	0	0	1.2214671324229913	1.0552151574343405	NFKBIZ;CD1D;CD47;S100A9
apoptotic DNA fragmentation (GO:0006309)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	KPNA1
autophagy of nucleus (GO:0044804)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	ATG3
B cell activation involved in immune response (GO:0002312)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	RNF168
basement membrane organization (GO:0071711)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	NTNG1
body fluid secretion (GO:0007589)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	NPR1
regulation of cellular carbohydrate metabolic process (GO:0010675)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	RORC
regulation of defense response to virus (GO:0050688)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	ZMPSTE24
cellular polysaccharide catabolic process (GO:0044247)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	AGL
regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	ACKR3
regulation of isotype switching (GO:0045191)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	TFRC
regulation of leukocyte activation (GO:0002694)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	CD200
regulation of mast cell degranulation (GO:0043304)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	CD84
dendrite self-avoidance (GO:0070593)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	NEXN
regulation of phosphate metabolic process (GO:0019220)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	SMG5
regulation of systemic arterial blood pressure (GO:0003073)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	DDAH1
glutamine family amino acid catabolic process (GO:0009065)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	DDAH1
glycosphingolipid biosynthetic process (GO:0006688)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	ST6GALNAC3
resolution of meiotic recombination intermediates (GO:0000712)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	HFM1
Golgi to endosome transport (GO:0006895)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	SORT1
membrane repolarization (GO:0086009)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	ATP1A1
mRNA cis splicing, via spliceosome (GO:0045292)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	NCBP2
N-terminal protein amino acid acetylation (GO:0006474)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	NAA50
negative regulation of cell-substrate junction organization (GO:0150118)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	PHLDB2
negative regulation of DNA replication (GO:0008156)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	S100A11
negative regulation of focal adhesion assembly (GO:0051895)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	PHLDB2
negative regulation of histone modification (GO:0031057)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	PRMT6
negative regulation of immune effector process (GO:0002698)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	CD47
negative regulation of receptor signaling pathway via JAK-STAT (GO:0046426)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	PARP14
neuron projection organization (GO:0106027)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	GSK3B
nucleoside diphosphate metabolic process (GO:0009132)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	CMPK1
positive regulation by host of viral transcription (GO:0043923)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	JUN
positive regulation of immunoglobulin mediated immune response (GO:0002891)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	TFRC
positive regulation of isotype switching (GO:0045830)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	TFRC
positive regulation of myeloid leukocyte cytokine production involved in immune response (GO:0061081)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	BCL10
positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	1/16	0.422301554957928	0.7743159333029953	0	0	1.9129271916790491	1.649011406258139	CD53
negative regulation of inflammatory response (GO:0050728)	8/212	0.423235495437607	0.7754972082727406	0	0	1.1259494788906554	0.9681212311918698	FCGR3A;GBA;TNFAIP8L2;CD247;FCGR1A;PRKACB;CD200;ADCY5
anion transport (GO:0006820)	2/43	0.42776407659659665	0.7780657213185733	0	0	1.3998983739837398	1.1887705424666208	LRRC8C;LRRC8D
development of primary male sexual characteristics (GO:0046546)	2/43	0.42776407659659665	0.7780657213185733	0	0	1.3998983739837398	1.1887705424666208	WNT2B;CSDE1
glutathione metabolic process (GO:0006749)	2/43	0.42776407659659665	0.7780657213185733	0	0	1.3998983739837398	1.1887705424666208	MMACHC;SOD1
spermatid development (GO:0007286)	2/43	0.42776407659659665	0.7780657213185733	0	0	1.3998983739837398	1.1887705424666208	JAM2;IQCG
male gonad development (GO:0008584)	2/43	0.42776407659659665	0.7780657213185733	0	0	1.3998983739837398	1.1887705424666208	WNT2B;CSDE1
myofibril assembly (GO:0030239)	2/43	0.42776407659659665	0.7780657213185733	0	0	1.3998983739837398	1.1887705424666208	TMOD4;CASQ1
positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	2/43	0.42776407659659665	0.7780657213185733	0	0	1.3998983739837398	1.1887705424666208	SLAMF6;CD1D
positive regulation of neuron differentiation (GO:0045666)	2/43	0.42776407659659665	0.7780657213185733	0	0	1.3998983739837398	1.1887705424666208	HEYL;ARHGEF2
mRNA-containing ribonucleoprotein complex export from nucleus (GO:0071427)	4/99	0.4290940270866333	0.7780657213185733	0	0	1.208546739984289	1.022526267040098	NCBP2;MAGOH;SMG5;SRSF11
organic anion transport (GO:0015711)	4/99	0.4290940270866333	0.7780657213185733	0	0	1.208546739984289	1.022526267040098	SLC35A3;LRRC8C;LRRC8D;CA14
positive regulation of stress-activated MAPK cascade (GO:0032874)	4/99	0.4290940270866333	0.7780657213185733	0	0	1.208546739984289	1.022526267040098	GADD45A;STK25;ZC3H12A;SLAMF1
protein tetramerization (GO:0051262)	3/71	0.4303046340309569	0.7780657213185733	0	0	1.266196195318664	1.0677349713156412	USP16;CTH;CRYZ
regulation of hematopoietic stem cell differentiation (GO:1902036)	3/71	0.4303046340309569	0.7780657213185733	0	0	1.266196195318664	1.0677349713156412	PSMA5;PSMB4;PSMB2
gland development (GO:0048732)	3/71	0.4303046340309569	0.7780657213185733	0	0	1.266196195318664	1.0677349713156412	TGFBR3;IGSF3;SOD1
translation (GO:0006412)	8/214	0.43348386997618	0.7780657213185733	0	0	1.1149013090760664	0.9319467760745566	MRPS15;SARS1;RPS8;PABPC4;MRPS21;RPL35A;MRPL9;MRPS6
positive regulation of GTPase activity (GO:0043547)	8/214	0.43348386997618	0.7780657213185733	0	0	1.1149013090760664	0.9319467760745566	BCAR3;GSK3B;RAP1A;DOCK7;PIP5K1A;ARHGAP29;F11R;EVI5
cytoskeleton-dependent cytokinesis (GO:0061640)	3/72	0.43925403362561677	0.7780657213185733	0	0	1.247780729605391	1.0265209676873894	SON;JTB;RHOC
response to ionizing radiation (GO:0010212)	3/72	0.43925403362561677	0.7780657213185733	0	0	1.247780729605391	1.0265209676873894	RNF168;GADD45A;INTS3
negative regulation of epithelial cell proliferation (GO:0050680)	3/72	0.43925403362561677	0.7780657213185733	0	0	1.247780729605391	1.0265209676873894	TGFBR3;ROBO1;WDR77
negative regulation of supramolecular fiber organization (GO:1902904)	3/72	0.43925403362561677	0.7780657213185733	0	0	1.247780729605391	1.0265209676873894	PFDN2;ARHGEF2;KANK4
cardiac ventricle morphogenesis (GO:0003208)	2/44	0.43935133755591904	0.7780657213185733	0	0	1.3664965986394557	1.1238831525041246	TGFBR3;HEYL
hexose biosynthetic process (GO:0019319)	2/44	0.43935133755591904	0.7780657213185733	0	0	1.3664965986394557	1.1238831525041246	CRTC2;PGM1
homotypic cell-cell adhesion (GO:0034109)	2/44	0.43935133755591904	0.7780657213185733	0	0	1.3664965986394557	1.1238831525041246	STXBP3;PLPP3
mRNA catabolic process (GO:0006402)	2/44	0.43935133755591904	0.7780657213185733	0	0	1.3664965986394557	1.1238831525041246	THRAP3;TUT4
positive regulation of biosynthetic process (GO:0009891)	2/44	0.43935133755591904	0.7780657213185733	0	0	1.3664965986394557	1.1238831525041246	ZBTB20;SLC5A3
positive regulation of osteoblast differentiation (GO:0045669)	2/44	0.43935133755591904	0.7780657213185733	0	0	1.3664965986394557	1.1238831525041246	CCN1;DDR2
positive regulation of potassium ion transmembrane transport (GO:1901381)	2/44	0.43935133755591904	0.7780657213185733	0	0	1.3664965986394557	1.1238831525041246	KCNJ10;KCNN3
positive regulation of stress fiber assembly (GO:0051496)	2/44	0.43935133755591904	0.7780657213185733	0	0	1.3664965986394557	1.1238831525041246	CD47;RHOC
cellular response to insulin stimulus (GO:0032869)	5/129	0.44002440612698956	0.7780657213185733	0	0	1.1573605284729254	0.9501062903716707	ATP6V1A;BCAR3;GSK3B;PKLR;USF1
DNA-dependent DNA replication (GO:0006261)	5/129	0.44002440612698956	0.7780657213185733	0	0	1.1573605284729254	0.9501062903716707	PSMA5;PSMB4;ORC1;PSMB2;CDC7
muscle contraction (GO:0006936)	5/129	0.44002440612698956	0.7780657213185733	0	0	1.1573605284729254	0.9501062903716707	CHRNB2;ARHGEF11;TMOD4;TPM3;MYLK
adenylate cyclase-activating adrenergic receptor signaling pathway (GO:0071880)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	DRD3
pyrimidine-containing compound catabolic process (GO:0072529)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	DPYD
amyloid-beta metabolic process (GO:0050435)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	APH1A
aorta morphogenesis (GO:0035909)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	MYLK
regulation of cellular respiration (GO:0043457)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	IFNAR1
regulation of cellular response to growth factor stimulus (GO:0090287)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	FSTL1
regulation of cholesterol biosynthetic process (GO:0045540)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	SOD1
regulation of establishment of endothelial barrier (GO:1903140)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	F11R
cellular response to fatty acid (GO:0071398)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	ZC3H12A
regulation of metal ion transport (GO:0010959)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	DLG1
regulation of neuroblast proliferation (GO:1902692)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	TAFA3
diol biosynthetic process (GO:0034312)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	GBA
DNA replication checkpoint signaling (GO:0000076)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	ORC1
regulation of osteoblast proliferation (GO:0033688)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	CCN1
histone H2A monoubiquitination (GO:0035518)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	RNF168
histone H2A ubiquitination (GO:0033522)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	RNF168
ruffle organization (GO:0031529)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	PIP5K1A
snRNA metabolic process (GO:0016073)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	INTS3
mesenchyme morphogenesis (GO:0072132)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	HEYL
midbody abscission (GO:0061952)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	CHMP2B
negative regulation of ATP metabolic process (GO:1903579)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	HDAC4
negative regulation of cell aging (GO:0090344)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	YBX1
negative regulation of execution phase of apoptosis (GO:1900118)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	PAK2
positive regulation of blood coagulation (GO:0030194)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	USF1
positive regulation of cardiac muscle tissue growth (GO:0055023)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	TGFBR3
positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	PSRC1
positive regulation of macrophage activation (GO:0043032)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	TAFA3
protein autoprocessing (GO:0016540)	1/17	0.44178554217565613	0.7780657213185733	0	0	1.7932763744427935	1.4649825478055067	OMA1
positive regulation of cell cycle process (GO:0090068)	4/101	0.44416394062685655	0.7812265893942806	0	0	1.1835051546391753	0.9604872766130078	CDC7;PKN2;DRD3;CDC14A
positive regulation of protein localization to membrane (GO:1905477)	4/101	0.44416394062685655	0.7812265893942806	0	0	1.1835051546391753	0.9604872766130078	DLG1;PDZK1;SLC5A3;EPHA3
protein glycosylation (GO:0006486)	5/130	0.446637272139685	0.7819035496518196	0	0	1.1480418535127055	0.9253314756556227	DPM3;ALG6;ST3GAL6;POMGNT1;ST3GAL3
regulation of actin filament-based process (GO:0032970)	3/73	0.4481491835481503	0.7819035496518196	0	0	1.2298914200553546	0.9871466472757771	F11R;RHOC;EPHA3
regulation of hydrolase activity (GO:0051336)	3/73	0.4481491835481503	0.7819035496518196	0	0	1.2298914200553546	0.9871466472757771	VAV3;EPHA3;SOD1
response to molecule of bacterial origin (GO:0002237)	3/73	0.4481491835481503	0.7819035496518196	0	0	1.2298914200553546	0.9871466472757771	S100A14;S100A9;IFNAR1
insulin receptor signaling pathway (GO:0008286)	3/73	0.4481491835481503	0.7819035496518196	0	0	1.2298914200553546	0.9871466472757771	BCAR3;ATP6V1A;GSK3B
mitotic G2/M transition checkpoint (GO:0044818)	2/45	0.45080880496829434	0.7819035496518196	0	0	1.3346483942414176	1.0633303449395248	ORC1;INTS3
positive regulation of Notch signaling pathway (GO:0045747)	2/45	0.45080880496829434	0.7819035496518196	0	0	1.3346483942414176	1.0633303449395248	NEPRO;ROBO1
regulation of cell death (GO:0010941)	4/102	0.4516538742177963	0.7819035496518196	0	0	1.1713676515382272	0.9310488772744075	FAF1;ZC3H12A;TXNDC12;CCN1
neutrophil degranulation (GO:0043312)	17/481	0.4553943891774086	0.7819035496518196	0	0	1.0518487902167637	0.8273752609491406	CAP1;CD53;STXBP3;AGL;ILF2;PSMA5;NRAS;RAP1A;LRRC7;PPIE;CD47;CCT8;CD58;S100A9;NIT2;S100A11;PGM1
NIK/NF-kappaB signaling (GO:0038061)	3/74	0.4569869380726077	0.7819035496518196	0	0	1.212506034717995	0.9495140461437304	PSMA5;PSMB4;PSMB2
3'-UTR-mediated mRNA stabilization (GO:0070935)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	ELAVL4
acidic amino acid transport (GO:0015800)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	LRRC8D
protein O-linked mannosylation (GO:0035269)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	DPM3
amyloid precursor protein metabolic process (GO:0042982)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	APH1A
regulation of adaptive immune response (GO:0002819)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	SAMSN1
base conversion or substitution editing (GO:0016553)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	ADAR
regulation of catabolic process (GO:0009894)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	FAF1
carbohydrate derivative transport (GO:1901264)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	SLC15A2
regulation of cellular protein catabolic process (GO:1903362)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	FAF1
cell migration involved in sprouting angiogenesis (GO:0002042)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	ROBO1
regulation of fatty acid metabolic process (GO:0019217)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	PRKAA2
cellular response to pH (GO:0071467)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	INSRR
regulation of membrane depolarization (GO:0003254)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	GJA5
regulation of mRNA polyadenylation (GO:1900363)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	NCBP2
regulation of multicellular organism growth (GO:0040014)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	SOD1
regulation of platelet aggregation (GO:0090330)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	F11R
regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	ZC3H12A
endothelial cell proliferation (GO:0001935)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	DLG1
regulation of protein sumoylation (GO:0033233)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	HDAC4
regulation of protein-containing complex disassembly (GO:0043244)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	GBA
epithelial structure maintenance (GO:0010669)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	MUC4
regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045091)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	SETDB1
regulation of spindle organization (GO:0090224)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	PSRC1
regulation of telomerase RNA localization to Cajal body (GO:1904872)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	CCT8
regulation of telomere maintenance via telomere lengthening (GO:1904356)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	SMG5
regulation of transforming growth factor beta production (GO:0071634)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	CD200
regulation of ventricular cardiac muscle cell membrane repolarization (GO:0060307)	1/18	0.4606133350022113	0.7819035496518196	0	0	1.687702123940215	1.3083005105722754	GJA5
